Simulation Total Time;662656
Total Number of Sensed Events by the WSN;24009
Number of Sensed Events by the WSN per Day
1;3234
2;3236
3;3300
4;3250
5;3255
6;3241
7;3262
8;1231
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;26774;8591;0;884;657474,27
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;47240;19066;0;1121;650544,230526
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;67283;29294;0;1108;643777,601053
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;76316;39096;0;1112;637292,804211
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;76345;38364;0;1116;637777,08
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;65807;28510;0;1068;644296,278947
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;46150;18695;0;1056;650789,676316
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;26389;8536;0;843;657510,656842
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;24753;7716;0;1094;658053,151579
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;44460;9539;0;1337;656847,093158
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;56261;9500;1;1372;656872,894737
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;65770;9303;0;1362;657003,225789
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;64654;9232;0;1365;657050,197895
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;54807;9119;0;1346;657124,956316
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;43445;9291;0;1348;657011,164737
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;24410;7699;0;1116;658064,398421
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;21473;6629;0;1095;658772,287895
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;31165;8222;0;1357;657718,392632
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;32437;8142;0;1381;657771,318947
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;31930;7956;0;1353;657894,372632
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;31466;7882;0;1386;657943,329474
