Simulation Total Time;663157,894737
Total Number of Sensed Events by the WSN;23568
Number of Sensed Events by the WSN per Day
1;3281
2;3297
3;3288
4;3244
5;3167
6;3279
7;3266
8;746
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node61;0;19104;5141;0;1446;659756,717368
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node62;0;20472;5120;0;1404;659770,610526
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node63;0;20640;5096;1;1334;659786,488421
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node64;0;20950;5278;0;1335;659666,081053
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node65;0;21084;5254;0;1365;659681,958947
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node66;0;20891;5258;0;1395;659679,312632
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node67;0;20585;5126;0;1385;659766,641053
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node68;0;18919;5116;0;1376;659773,256842
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node69;0;12294;3597;0;957;660778,195263
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node70;0;9056;2657;0;1002;661400,079474
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node71;0;13807;3702;0;1414;660708,729474
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node72;0;14941;3721;0;1366;660696,159474
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node73;0;15165;3764;0;1360;660667,711579
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node74;0;15467;3944;0;1410;660548,627368
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node75;0;15565;3891;0;1389;660583,691053
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node76;0;15318;3865;0;1440;660600,892105
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node77;0;15107;3744;1;1375;660680,943158
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node78;0;13874;3747;0;1373;660678,958421
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node79;0;9026;2640;0;958;661411,326316
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node80;0;5613;1657;1;994;662061,658421
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node81;0;8651;2293;0;1359;661640,894211
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node82;0;9384;2358;0;1401;661597,891579
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node83;0;9690;2413;1;1386;661561,504737
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node84;0;9938;2541;0;1465;661476,822632
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node85;0;9912;2505;0;1452;661500,639474
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node86;0;9750;2427;0;1419;661552,242632
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node87;0;9527;2372;1;1394;661588,629474
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node88;0;8796;2378;0;1384;661584,66
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node89;0;5703;1683;0;998;662044,457368
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node90;0;2593;664;0;664;662718,606316
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node91;0;3917;936;0;936;662538,656842
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node92;0;4324;960;0;960;662522,778947
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node93;0;4450;1030;0;1030;662476,468421
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node94;0;4625;1077;0;1077;662445,374211
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node95;0;4591;1054;0;1054;662460,590526
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node96;0;4459;1009;0;1009;662490,361579
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node97;0;4375;978;0;978;662510,870526
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node98;0;4041;994;1;994;662500,285263
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node99;0;2677;686;0;686;662704,051579
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;25004;0
Simulation Total Time;663157,894737
Total Number of Sensed Events by the WSN;23597
Number of Sensed Events by the WSN per Day
1;3294
2;3284
3;3212
4;3232
5;3294
6;3259
7;3276
8;746
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;30597;9272;0;647;657023,734737
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;55327;21972;0;940;648621,682105
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;79757;34294;0;960;640469,706316
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;103694;46422;0;955;632446,076842
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;115827;58226;0;947;624636,798947
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;115784;58547;0;959;624424,432105
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;104393;46766;0;921;632218,493684
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;80462;34625;0;930;640250,723684
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;55703;22036;0;959;648579,341053
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;30670;9319;0;685;656992,640526
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;28898;8627;0;961;657450,453158
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;53135;11960;0;1338;655245,410526
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;68871;11943;0;1339;655256,657368
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;80896;12013;0;1369;655210,346842
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;92779;11891;0;1346;655291,059474
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;93258;11994;0;1306;655222,916842
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;81681;12134;0;1335;655130,295789
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;69530;12123;0;1336;655137,573158
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;53376;11984;0;1366;655229,532632
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;28971;8636;0;969;657444,498947
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;25942;7668;0;994;658084,907368
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;39510;10641;0;1363;656118,033158
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;42537;10622;0;1329;656130,603158
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;42483;10660;0;1368;656105,463158
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;42466;10559;1;1350;656172,282632
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;42716;10706;0;1351;656075,030526
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;43088;10810;1;1358;656006,226316
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;42956;10797;1;1401;656014,826842
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;39681;10629;1;1373;656125,972105
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;25975;7671;0;962;658082,922632
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;22621;6679;0;1014;658739,208947
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;34558;9287;0;1343;657013,811053
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;37137;9302;0;1380;657003,887368
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;37105;9305;0;1380;657001,902632
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;37057;9217;1;1385;657060,121579
