Simulation Total Time;615313
Total Number of Sensed Events by the WSN;21525
Number of Sensed Events by the WSN per Day
1;3069
2;3058
3;3081
4;3083
5;3135
6;3085
7;3013
8;1
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node0;0;12328;4223;0;508;615027,338553
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node1;0;20978;8613;0;623;604128,207873
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node2;0;42817;12988;0;625;603934,357584
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node3;0;29854;30461;0;607;605622,140259
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node4;0;43058;13194;0;597;606586,783171
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node5;0;21365;8806;0;630;603464,856329
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node6;0;12647;4463;0;622;604227,09831
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node7;0;11073;3715;0;632;603280,476309
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node8;0;19229;3784;0;632;603280,405149
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node9;0;23562;3751;0;630;603469,912273
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node10;0;41060;3676;0;617;604701,565636
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node11;0;23510;3791;0;688;597975,134435
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node12;0;19549;3717;0;607;605648,892961
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node13;0;11415;3842;0;607;605648,770672
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node14;0;9329;3085;0;623;604133,738312
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node15;0;12508;3152;0;632;603281,037004
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node16;0;12483;3126;0;608;605554,748347
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node17;0;12401;3063;0;584;607828,495821
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node18;0;12423;3120;0;643;602238,964339
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node19;0;12552;3110;0;628;603660,026564
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node20;0;9558;3235;0;629;603565,167512
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node21;0;7474;2468;0;602;606123,829492
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node22;0;10029;2523;0;625;603944,824385
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node23;0;10003;2518;0;632;603281,671713
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node24;0;9926;2479;0;616;604797,500851
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node25;0;9984;2491;0;588;607450,120772
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node26;0;10045;2482;0;631;603376,444839
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node27;0;7729;2612;0;600;606313,159637
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node28;0;5608;1866;0;621;604324,431146
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node29;0;7583;1905;0;601;606219,127266
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node30;0;7560;1890;0;614;604987,563199
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node31;0;7527;1864;0;609;605461,273057
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node32;0;7475;1903;0;624;604040,181678
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node33;0;7606;1851;0;633;603187,602089
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node34;0;5860;2012;0;613;605082,180374
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node35;0;3762;1245;0;649;601672,421113
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node36;0;5071;1304;0;646;601956,569914
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node37;0;5089;1276;0;632;603282,914031
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node38;0;5016;1255;0;647;601861,882029
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node39;0;4965;1279;0;670;599682,91024
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node40;0;5126;1222;0;625;603946,126028
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node41;0;4008;1399;0;624;604040,688669
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node42;0;1903;602;0;602;606125,698252
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node43;0;2541;658;0;658;600820,376181
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node44;0;2540;644;0;644;602146,706987
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node45;0;2517;613;0;613;605083,579789
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node46;0;2490;618;0;618;604609,890545
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node47;0;2615;600;0;600;606315,172737
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node48;0;1953;775;0;775;589736,052726
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;23119;0
Simulation Total Time;616383
Total Number of Sensed Events by the WSN;21604
Number of Sensed Events by the WSN per Day
1;3101
2;3147
3;3069
4;3083
5;3056
6;3154
7;2992
8;2
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node0;0;12131;4071;0;495;616259,070244
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node1;0;20947;8555;0;610;605359,844908
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node2;0;43058;13002;0;640;602513,290647
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node3;0;30101;30707;0;606;605716,630634
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node4;0;43369;13285;0;620;604407,744275
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node5;0;21524;8875;0;632;603275,314263
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node6;0;12745;4441;0;571;609058,700388
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node7;0;10924;3576;0;599;606406,9313
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node8;0;19139;3892;0;651;601480,296298
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node9;0;23845;3835;0;666;600059,300912
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node10;0;41514;3814;0;626;603848,796363
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node11;0;24023;3790;0;654;601196,188573
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node12;0;19739;3819;0;614;604985,633134
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node13;0;11529;3870;0;598;606501,374602
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node14;0;9192;2977;0;605;605839,110004
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node15;0;12668;3244;0;620;604417,787276
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node16;0;12817;3180;0;629;603565,220245
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node17;0;12683;3188;0;641;602428,369695
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node18;0;12695;3147;0;636;602902,094828
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node19;0;12758;3205;0;658;600817,825219
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node20;0;9735;3272;0;611;605270,393385
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node21;0;7375;2374;0;600;606313,3972
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node22;0;10114;2624;0;652;601386,828069
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node23;0;10258;2551;0;641;602429,006884
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node24;0;10133;2547;0;653;601292,169238
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node25;0;10141;2516;0;625;603944,831625
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node26;0;10311;2556;0;626;603850,054213
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node27;0;7810;2661;0;663;600344,688506
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node28;0;5506;1774;0;612;605177,154985
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node29;0;7558;1972;0;691;597692,743407
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node30;0;7637;1910;0;677;599019,121554
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node31;0;7616;1904;0;634;603092,812493
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node32;0;7627;1895;0;618;604608,610749
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node33;0;7761;1930;0;626;603850,681329
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node34;0;6021;2022;0;592;607071,644512
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node35;0;3632;1166;0;591;607167,237572
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node36;0;4954;1283;0;684;598356,590102
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node37;0;5090;1248;0;622;604230,31048
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node38;0;5072;1271;0;627;603756,603323
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node39;0;5080;1277;0;652;601388,176252
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node40;0;5287;1304;0;647;601861,832788
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node41;0;4117;1430;0;627;603756,446751
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node42;0;1775;576;0;576;608588,882742
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node43;0;2481;609;0;609;605462,53097
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node44;0;2497;626;0;626;603851,987647
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node45;0;2516;644;0;644;602146,706845
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node46;0;2578;626;0;626;603851,987773
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node47;0;2732;657;0;657;600915,114292
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node48;0;2033;803;0;803;587083,392188
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;23206;0
Simulation Total Time;618007
Total Number of Sensed Events by the WSN;21636
Number of Sensed Events by the WSN per Day
1;3071
2;3103
3;3129
4;3087
5;3090
6;3091
7;3065
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node0;0;12332;4230;0;480;617679,964156
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node1;0;21032;8582;0;582;608012,44946
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node2;0;43031;13032;0;643;602229,050265
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node3;0;30049;30668;0;619;604485,090687
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node4;0;43315;13247;0;600;606302,519812
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node5;0;21488;8850;0;608;605549,023358
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node6;0;12730;4504;0;624;604037,583593
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node7;0;11137;3750;0;610;605364,652026
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node8;0;19282;3785;0;642;602333,035585
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node9;0;23753;3830;0;648;601764,569735
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node10;0;41444;3773;0;622;604227,784732
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node11;0;23882;3797;0;643;602238,286817
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node12;0;19641;3738;0;624;604038,346
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node13;0;11491;3880;0;631;603375,048635
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node14;0;9357;3140;0;660;600628,41912
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node15;0;12613;3144;0;641;602428,414092
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node16;0;12667;3185;0;638;602712,583333
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node17;0;12631;3151;0;632;603281,038605
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node18;0;12601;3158;0;619;604512,609949
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node19;0;12633;3114;0;626;603849,496815
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node20;0;9643;3255;0;606;605744,095298
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node21;0;7429;2480;0;677;599018,553508
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node22;0;10044;2507;0;635;602997,471939
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node23;0;10145;2551;0;622;604229,007468
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node24;0;10157;2524;0;608;605555,350221
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node25;0;10026;2539;0;662;600439,545078
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node26;0;10107;2488;0;669;599776,438079
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node27;0;7755;2649;0;631;603376,279474
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node28;0;5590;1824;0;590;607261,315806
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node29;0;7496;1876;0;630;603471,787463
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node30;0;7662;1930;0;611;605271,733961
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node31;0;7634;1916;0;623;604134,905751
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node32;0;7560;1889;0;615;604892,827057
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node33;0;7584;1831;0;639;602619,200587
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node34;0;5866;2018;0;632;603282,173819
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node35;0;3689;1234;0;612;605177,695323
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node36;0;5058;1248;0;619;604514,521511
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node37;0;5109;1319;0;662;600440,765245
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node38;0;5141;1293;0;650;601577,633092
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node39;0;5014;1274;0;633;603188,179821
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node40;0;5080;1197;0;608;605556,677622
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node41;0;3982;1386;0;618;604609,121953
