Simulation Total Time;603078
Total Number of Sensed Events by the WSN;21273
Number of Sensed Events by the WSN per Day
1;3201
2;3243
3;3251
4;3314
5;3254
6;3286
7;1724
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;49002;19471;0;911;576833,152381
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;27199;8375;1;647;601854,779368
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;24765;7440;0;870;580729,398973
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;44703;10149;0;1176;551737,215148
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;58591;10100;0;1156;553632,001011
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;69302;9919;0;1103;558653,234718
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;79904;9923;0;1125;556569,02019
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;80811;10039;0;1144;554768,904141
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;70091;10136;0;1157;553537,228153
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;59287;10095;0;1156;553632,006013
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;45382;10201;1;1200;549463,478915
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;25378;7728;0;910;576939,637167
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;22141;6584;0;863;581393,413228
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;33168;8979;0;1154;553822,596167
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;35694;8949;0;1143;554864,731443
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;35359;8816;1;1120;557043,811867
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;35343;8804;1;1102;558749,08703
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;35622;8902;1;1107;558275,304778
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;35818;8985;0;1138;555338,379638
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;35856;8939;0;1164;552875,267763
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;33448;9009;0;1183;551075,197733
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;22682;6826;1;881;579687,907968
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;19303;5730;1;836;583952,162324
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;28833;7825;0;1176;551739,540126
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;31099;7806;0;1158;553444,822292
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;30870;7696;1;1140;555150,195496
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;30859;7702;1;1130;556097,557915
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;31030;7795;1;1178;551550,096455
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;31242;7847;0;1155;553728,991801
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;31218;7775;0;1170;552308,0112
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;29114;7829;0;1170;552307,957177
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;19728;5947;0;874;580351,945233
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;16424;4894;1;853;582342,47236
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;24623;6656;0;1157;553540,709619
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;26492;6648;0;1162;553067,033411
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;26321;6556;1;1148;554393,44124
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;26268;6572;0;1164;552877,635759
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;26539;6631;0;1152;554014,41884
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;26582;6692;1;1178;551551,199919
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;26533;6605;0;1187;550698,655377
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;24601;6659;0;1235;546151,232933
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node49;0;16775;5073;1;899;577984,398548
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node50;0;13576;4041;0;857;581964,378351
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node51;0;20313;5499;1;1163;552973,446053
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node52;0;21900;5493;0;1148;554394,504687
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node53;0;21781;5418;1;1116;557426,158666
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node54;0;21774;5430;0;1128;556289,304556
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node55;0;21923;5482;0;1137;555436,620955
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node56;0;21977;5519;0;1150;554205,004992
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node57;0;21844;5436;0;1169;552405,088027
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node58;0;20318;5456;1;1183;551078,752229
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node59;0;13788;4174;0;916;576374,771611
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node60;0;10705;3184;1;861;581586,288344
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node61;0;16076;4341;0;1145;554679,867699
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node62;0;17341;4347;0;1141;555058,809064
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node63;0;17247;4302;1;1124;556669,380399
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node64;0;17257;4304;1;1124;556669,378398
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node65;0;17310;4345;0;1167;552595,653171
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node66;0;17317;4369;0;1175;551837,734424
